/seagrass_field1_file1-00001.png,1,1
/seagrass_field1_file1-00002.png,1,1
/seagrass_field1_file1-00003.png,1,1
/seagrass_field1_file1-00004.png,1,1
/seagrass_field1_file1-00005.png,1,1
/seagrass_field1_file1-00006.png,1,1
/seagrass_field1_file1-00007.png,1,1
/seagrass_field1_file1-00008.png,1,1
/seagrass_field1_file1-00009.png,1,1
/seagrass_field1_file1-00010.png,1,1
/seagrass_field1_file1-00011.png,0,0
/seagrass_field1_file1-00012.png,0,0
/seagrass_field1_file1-00013.png,0,0
/seagrass_field1_file1-00014.png,0,0
/seagrass_field1_file1-00015.png,0,0
/seagrass_field1_file1-00016.png,0,0
/seagrass_field1_file1-00017.png,0,0
/seagrass_field1_file1-00018.png,1,1
/seagrass_field1_file1-00019.png,0,0
/seagrass_field1_file1-00020.png,0,0
/seagrass_field1_file1-00021.png,0,0
/seagrass_field1_file1-00022.png,1,1
/seagrass_field1_file1-00023.png,3,0
/seagrass_field1_file1-00024.png,3,0
/seagrass_field1_file1-00025.png,3,0
/seagrass_field1_file1-00026.png,3,0
/seagrass_field1_file1-00027.png,3,0
/seagrass_field1_file1-00028.png,3,0
/seagrass_field1_file1-00029.png,3,0
/seagrass_field1_file1-00030.png,3,0
/seagrass_field1_file1-00031.png,3,0
/seagrass_field1_file1-00032.png,3,0
/seagrass_field1_file1-00033.png,3,0
/seagrass_field1_file1-00034.png,3,0
/seagrass_field1_file1-00035.png,0,0
/seagrass_field1_file1-00036.png,0,0
/seagrass_field1_file1-00037.png,1,1
/seagrass_field1_file1-00038.png,1,1
/seagrass_field1_file1-00039.png,0,0
/seagrass_field1_file1-00040.png,1,1
/seagrass_field1_file1-00041.png,0,0
/seagrass_field1_file1-00042.png,0,0
/seagrass_field1_file1-00043.png,0,0
/seagrass_field1_file1-00044.png,0,0
/seagrass_field1_file1-00045.png,0,0
/seagrass_field1_file1-00046.png,0,0
/seagrass_field1_file1-00047.png,1,1
/seagrass_field1_file1-00048.png,0,0
/seagrass_field1_file1-00049.png,1,1
/seagrass_field1_file1-00050.png,0,0
/seagrass_field1_file1-00051.png,0,0
/seagrass_field1_file1-00052.png,1,1
/seagrass_field1_file1-00053.png,1,1
/seagrass_field1_file1-00054.png,1,1
/seagrass_field1_file1-00055.png,3,0
/seagrass_field1_file1-00056.png,1,1
/seagrass_field1_file1-00057.png,1,1
/seagrass_field1_file1-00058.png,1,1
/seagrass_field1_file1-00059.png,1,1
/seagrass_field1_file1-00060.png,1,1
/seagrass_field1_file1-00061.png,1,1
/seagrass_field1_file1-00062.png,1,1
/seagrass_field1_file1-00063.png,1,1
/seagrass_field1_file1-00064.png,1,1
/seagrass_field1_file1-00065.png,1,1
/seagrass_field1_file2-00001.png,1,1
/seagrass_field1_file2-00002.png,1,1
/seagrass_field1_file2-00003.png,1,1
/seagrass_field1_file2-00004.png,0,0
/seagrass_field1_file2-00005.png,1,1
/seagrass_field1_file2-00006.png,1,1
/seagrass_field1_file2-00007.png,1,1
/seagrass_field1_file2-00008.png,1,1
/seagrass_field1_file2-00009.png,1,1
/seagrass_field1_file2-00010.png,1,1
/seagrass_field1_file2-00011.png,1,1
/seagrass_field1_file2-00012.png,1,1
/seagrass_field1_file2-00013.png,1,1
/seagrass_field1_file2-00014.png,1,1
/seagrass_field1_file2-00015.png,1,1
/seagrass_field1_file2-00016.png,1,1
/seagrass_field1_file2-00017.png,1,1
/seagrass_field1_file2-00018.png,1,1
/seagrass_field1_file2-00019.png,3,0
/seagrass_field1_file2-00020.png,1,1
/seagrass_field1_file2-00021.png,3,0
/seagrass_field1_file2-00022.png,1,1
/seagrass_field1_file2-00023.png,3,0
/seagrass_field1_file2-00024.png,3,0
/seagrass_field1_file2-00025.png,3,0
/seagrass_field1_file2-00026.png,3,0
/seagrass_field1_file2-00027.png,3,0
/seagrass_field1_file2-00028.png,3,0
/seagrass_field1_file2-00029.png,3,0
/seagrass_field1_file2-00030.png,3,0
/seagrass_field1_file2-00031.png,3,0
/seagrass_field1_file2-00032.png,3,0
/seagrass_field1_file2-00033.png,3,0
/seagrass_field1_file2-00034.png,3,0
/seagrass_field1_file2-00035.png,3,0
/seagrass_field1_file2-00036.png,3,0
/seagrass_field1_file2-00037.png,3,0
/seagrass_field1_file2-00038.png,3,0
/seagrass_field1_file2-00039.png,1,1
/seagrass_field1_file2-00040.png,3,0
/seagrass_field1_file2-00041.png,3,0
/seagrass_field1_file2-00042.png,3,0
/seagrass_field1_file2-00043.png,3,0
/seagrass_field1_file2-00044.png,3,0
/seagrass_field1_file2-00045.png,3,0
/seagrass_field1_file2-00046.png,3,0
/seagrass_field1_file2-00047.png,0,0
/seagrass_field1_file2-00048.png,0,0
/seagrass_field1_file2-00049.png,0,0
/seagrass_field1_file2-00050.png,0,0
/seagrass_field1_file2-00051.png,0,0
/seagrass_field1_file2-00052.png,0,0
/seagrass_field1_file2-00053.png,0,0
/seagrass_field1_file2-00054.png,0,0
/seagrass_field1_file2-00055.png,1,1
/seagrass_field1_file2-00056.png,1,1
/seagrass_field1_file2-00057.png,1,1
/seagrass_field1_file2-00058.png,1,1
/seagrass_field1_file2-00059.png,1,1
/seagrass_field1_file2-00060.png,1,1
/seagrass_field1_file2-00061.png,1,1
/seagrass_field1_file2-00062.png,1,1
/seagrass_field1_file2-00063.png,1,1
/seagrass_field1_file2-00064.png,1,1
/seagrass_field1_file2-00065.png,1,1
/seagrass_field1_file2-00066.png,1,1
/seagrass_field1_file2-00067.png,1,1
/seagrass_field1_file2-00068.png,1,1
/seagrass_field1_file2-00069.png,1,1
/seagrass_field2_file1-00001.png,3,0
/seagrass_field2_file1-00002.png,3,0
/seagrass_field2_file1-00003.png,3,0
/seagrass_field2_file1-00004.png,3,0
/seagrass_field2_file1-00005.png,3,0
/seagrass_field2_file1-00006.png,3,0
/seagrass_field2_file1-00007.png,3,0
/seagrass_field2_file1-00008.png,3,0
/seagrass_field2_file1-00009.png,3,0
/seagrass_field2_file1-00010.png,3,0
/seagrass_field2_file1-00011.png,3,0
/seagrass_field2_file1-00012.png,3,0
/seagrass_field2_file1-00013.png,1,1
/seagrass_field2_file1-00014.png,1,1
/seagrass_field2_file1-00015.png,3,0
/seagrass_field2_file1-00016.png,3,0
/seagrass_field2_file1-00017.png,1,1
/seagrass_field2_file1-00018.png,1,1
/seagrass_field2_file1-00019.png,3,0
/seagrass_field2_file1-00020.png,3,0
/seagrass_field2_file1-00021.png,3,0
/seagrass_field2_file1-00022.png,3,0
/seagrass_field2_file1-00023.png,3,0
/seagrass_field2_file1-00024.png,1,1
/seagrass_field2_file1-00025.png,3,0
/seagrass_field2_file1-00026.png,3,0
/seagrass_field2_file1-00027.png,3,0
/seagrass_field2_file1-00028.png,3,0
/seagrass_field2_file1-00029.png,3,0
/seagrass_field2_file1-00030.png,3,0
/seagrass_field2_file1-00031.png,3,0
/seagrass_field2_file1-00032.png,3,0
/seagrass_field2_file1-00033.png,1,1
/seagrass_field2_file1-00034.png,1,1
/seagrass_field2_file1-00035.png,1,1
/seagrass_field2_file1-00036.png,1,1
/seagrass_field2_file1-00037.png,3,0
/seagrass_field2_file1-00038.png,3,0
/seagrass_field2_file1-00039.png,1,1
/seagrass_field2_file1-00040.png,1,1
/seagrass_field2_file1-00041.png,1,1
/seagrass_field2_file1-00042.png,1,1
/seagrass_field2_file1-00043.png,1,1
/seagrass_field2_file1-00044.png,1,1
/seagrass_field2_file1-00045.png,1,1
/seagrass_field2_file1-00046.png,1,1
/seagrass_field2_file1-00047.png,1,1
/seagrass_field2_file1-00048.png,1,1
/seagrass_field2_file1-00049.png,1,1
/seagrass_field2_file1-00050.png,1,1
/seagrass_field2_file1-00051.png,1,1
/seagrass_field2_file1-00052.png,0,0
/seagrass_field2_file1-00053.png,0,0
/seagrass_field2_file1-00054.png,0,0
/seagrass_field2_file1-00055.png,0,0
/seagrass_field2_file1-00056.png,0,0
/seagrass_field2_file2-00001.png,3,0
/seagrass_field2_file2-00002.png,3,0
/seagrass_field2_file2-00003.png,3,0
/seagrass_field2_file2-00004.png,3,0
/seagrass_field2_file2-00005.png,3,0
/seagrass_field2_file2-00034.png,0,0
/seagrass_field2_file2-00035.png,0,0
/seagrass_field2_file2-00036.png,0,0
/seagrass_field2_file2-00037.png,1,1
/seagrass_field2_file2-00038.png,1,1
/seagrass_field2_file2-00039.png,1,1
/seagrass_field2_file2-00040.png,1,1
/seagrass_field2_file2-00041.png,1,1
/seagrass_field2_file2-00042.png,1,1
/seagrass_field2_file2-00043.png,1,1
/seagrass_field2_file2-00044.png,3,0
/seagrass_field2_file2-00045.png,3,0
/seagrass_field2_file2-00046.png,1,1
/seagrass_field2_file2-00047.png,1,1
/seagrass_field2_file2-00048.png,1,1
/seagrass_field2_file2-00049.png,1,1
/seagrass_field2_file2-00050.png,3,0
/seagrass_field2_file2-00051.png,3,0
/seagrass_field2_file2-00052.png,3,0
/seagrass_field2_file2-00053.png,3,0
/seagrass_field2_file2-00054.png,3,0
/seagrass_field2_file2-00055.png,3,0
/seagrass_field2_file2-00056.png,3,0
/seagrass_field2_file2-00057.png,3,0
/seagrass_field2_file2-00058.png,3,0
/seagrass_field2_file2-00059.png,3,0
/seagrass_field2_file2-00060.png,3,0
/seagrass_field2_file3-00001.png,3,0
/seagrass_field2_file3-00002.png,3,0
/seagrass_field2_file3-00003.png,1,1
/seagrass_field2_file3-00004.png,3,0
/seagrass_field2_file3-00005.png,3,0
/seagrass_field2_file3-00006.png,3,0
/seagrass_field2_file3-00007.png,3,0
/seagrass_field2_file3-00008.png,1,1
/seagrass_field2_file3-00009.png,3,0
/seagrass_field2_file3-00010.png,3,0
/seagrass_field2_file3-00011.png,1,1
/seagrass_field2_file3-00012.png,1,1
/seagrass_field2_file3-00013.png,3,0
/seagrass_field2_file3-00014.png,3,0
/seagrass_field2_file3-00015.png,3,0
/seagrass_field2_file3-00016.png,3,0
/seagrass_field2_file3-00017.png,3,0
/seagrass_field2_file3-00018.png,3,0
/seagrass_field2_file3-00019.png,3,0
/seagrass_field2_file3-00020.png,3,0
/seagrass_field2_file3-00021.png,3,0
/seagrass_field2_file3-00022.png,3,0
/seagrass_field2_file3-00023.png,3,0
/seagrass_field2_file3-00024.png,3,0
/seagrass_field2_file3-00025.png,1,1
/seagrass_field2_file3-00026.png,3,0
/seagrass_field2_file3-00027.png,1,1
/seagrass_field2_file3-00028.png,1,1
/seagrass_field2_file3-00029.png,1,1
/seagrass_field2_file3-00030.png,1,1
/seagrass_field2_file3-00031.png,1,1
/seagrass_field2_file3-00032.png,1,1
/seagrass_field2_file3-00033.png,1,1
/seagrass_field2_file3-00034.png,1,1
/seagrass_field2_file3-00035.png,1,1
/seagrass_field2_file3-00036.png,1,1
/seagrass_field2_file3-00037.png,1,1
/seagrass_field2_file4-00001.png,1,1
/seagrass_field2_file4-00002.png,1,1
/seagrass_field2_file4-00003.png,1,1
/seagrass_field2_file4-00004.png,1,1
/seagrass_field2_file4-00005.png,1,1
/seagrass_field2_file4-00006.png,1,1
/seagrass_field2_file4-00007.png,1,1
/seagrass_field2_file4-00008.png,1,1
/seagrass_field2_file4-00009.png,1,1
/seagrass_field2_file4-00010.png,1,1
/seagrass_field2_file4-00011.png,1,1
/seagrass_field2_file4-00012.png,1,1
/seagrass_field2_file4-00013.png,1,1
/seagrass_field2_file4-00014.png,1,1
/seagrass_field2_file4-00015.png,1,1
/seagrass_field2_file4-00016.png,1,1
/seagrass_field2_file4-00017.png,1,1
/seagrass_field2_file4-00018.png,1,1
/seagrass_field2_file4-00019.png,3,0
/seagrass_field2_file4-00020.png,3,0
/seagrass_field2_file4-00021.png,3,0
/seagrass_field2_file4-00022.png,1,1
/seagrass_field2_file4-00023.png,1,1
/seagrass_field2_file4-00024.png,1,1
/seagrass_field2_file4-00025.png,3,0
/seagrass_field2_file4-00026.png,0,0
/seagrass_field2_file4-00027.png,1,1
/seagrass_field2_file4-00028.png,1,1
/seagrass_field2_file4-00029.png,0,0
/seagrass_field2_file4-00030.png,1,1
/seagrass_field2_file4-00031.png,3,0
/seagrass_field2_file4-00032.png,1,1
/seagrass_field2_file4-00033.png,1,1
/seagrass_field2_file4-00034.png,3,0
/seagrass_field2_file4-00035.png,3,0
/seagrass_field2_file4-00036.png,3,0
/seagrass_field2_file4-00037.png,3,0
/seagrass_field2_file4-00038.png,3,0
/seagrass_field2_file4-00039.png,3,0
/seagrass_field2_file4-00040.png,3,0
/seagrass_field2_file4-00041.png,0,0
/seagrass_field2_file4-00042.png,0,0
/seagrass_field2_file4-00043.png,0,0
/seagrass_field2_file4-00044.png,0,0
/seagrass_field2_file4-00045.png,0,0
/seagrass_field2_file4-00046.png,0,0
/seagrass_field2_file4-00047.png,0,0
/seagrass_field2_file4-00048.png,0,0
